"filename"	"date"	"time"	"DOY"	"daytime"	"file_records"	"used_records"	"Tau"	"qc_Tau"	"rand_err_Tau"	"H"	"qc_H"	"rand_err_H"	"LE"	"qc_LE"	"rand_err_LE"	"co2_flux"	"qc_co2_flux"	"rand_err_co2_flux"	"h2o_flux"	"qc_h2o_flux"	"rand_err_h2o_flux"	"H_strg"	"LE_strg"	"co2_strg"	"h2o_strg"	"co2_v.adv"	"h2o_v.adv"	"co2_molar_density"	"co2_mole_fraction"	"co2_mixing_ratio"	"co2_time_lag"	"co2_def_timelag"	"h2o_molar_density"	"h2o_mole_fraction"	"h2o_mixing_ratio"	"h2o_time_lag"	"h2o_def_timelag"	"sonic_temperature"	"air_temperature"	"air_pressure"	"air_density"	"air_heat_capacity"	"air_molar_volume"	"ET"	"water_vapor_density"	"e"	"es"	"specific_humidity"	"RH"	"VPD"	"Tdew"	"u_unrot"	"v_unrot"	"w_unrot"	"u_rot"	"v_rot"	"w_rot"	"wind_speed"	"max_wind_speed"	"wind_dir"	"yaw"	"pitch"	"ustar"	"TKE"	"L"	"z-d/L"	"bowen_ratio"	"tstar"	"model"	"x_peak"	"x_offset"	"x_10"	"x_30"	"x_50"	"x_70"	"x_90"	"un_Tau"	"Tau_scf"	"un_H"	"H_scf"	"un_LE"	"LE_scf"	"un_co2_flux"	"co2_scf"	"un_h2o_flux"	"h2o_scf"	"spikes_hf"	"amplitude_resolution_hf"	"drop_out_hf"	"absolute_limits_hf"	"skewness_kurtosis_hf"	"skewness_kurtosis_sf"	"discontinuities_hf"	"discontinuities_sf"	"timelag_hf"	"timelag_sf"	"attack_angle_hf"	"non_steady_wind_hf"	"u_spikes"	"v_spikes"	"w_spikes"	"ts_spikes"	"co2_spikes"	"h2o_spikes"	"u_var"	"v_var"	"w_var"	"ts_var"	"co2_var"	"h2o_var"	"w.ts_cov"	"w.co2_cov"	"w.h2o_cov"	"Ta"	"Rh"	"Ts"	"Pa"	"SWin"	"SWout"	"LWin"	"LWout"	"PPFD"	"Rg"	"SMC"	"SHF"	"co2_molar_density_ORG"	"co2_mole_fraction_ORG"	"co2_mixing_ratio_ORG"	"h2o_molar_density_Li7500_ORG"	"h2o_mole_fraction_Li7500_ORG"	"h2o_mixing_ratio_Li7500_ORG"	"h2o_molar_density_Li7500"	"h2o_mole_fraction_Li7500"	"h2o_mixing_ratio_Li7500"	"qc_wind_dir"	"qc_ustar"	"qc_co2_flux_composite"	"qc_h2o_flux_composite"	"qc_co2_molar_density_composite"	"qc_co2_mixing_ratio_composite"	"qc_h2o_molar_density_composite"	"qc_h2o_molar_density_Li7500_composite"	"qc_h2o_mixing_ratio_composite"	"qc_h2o_mixing_ratio_Li7500_composite"	"F_CO2"	"HC_Burba"	"HC_Frank"	"F_CO2_HC_Burba"	"F_CO2_HC_Frank"	"NEE_orig"	"NEE_f"	"NEE_fqc"	"NEE_fall"	"NEE_fall_qc"	"NEE_fnum"	"NEE_fsd"	"NEE_fmeth"	"NEE_fwin"
"2005_12_21_1300_ECNM.DAT"	"2005-12-21"	"13:30"	355.562	1	18000	18000	-0.183335	0	0.00882397	121.184	0	7.10575	22.3897	0	3.86619	-0.181558	0	0.350951	0.495247	0	0.0855178	0.42557	-0.883031	-0.00222798	-0.0195321	-635.268	-3.25932	9.55878	375.723	376.544	0	1	49.0425	1.92769	1.93142	0	1	268.806	269.48	56999.5	0.736352	1006.14	0.0393066	0.032092	0.000883746	109.907	464.88	0.00120017	23.642	354.973	251.64	-1.30676	-4.78251	0.233333	4.96287	1.10058e-13	-0.0664591	4.96331	9.67278	240.771	254.751	-9999	0.498976	1.5694	-59.763	-0.0504744	5.41249	0.327809	1	25.0458	11	21	37	61	109	307	-0.18182	1.00833	120.257	1.01703	18.7055	1.1227	-5.49536	1.1227	0.413754	1.1227	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	2	3	1	13	12	1	1.45077	1.44483	0.243205	0.696187	0.000908124	46.1465	0.162318	-0.00549536	0.413754	269.48	23.642	285.05	56999.5	740.1	163.4	162.1	360.4	-9999	657	0	168.6	8.2369	323.765	327.003	251.938	9.9028261908	10.0018730007085	55.4351	2.17896530166	2.18372355952462	0	0	0	0	0	0	0	0	0	0	-0.181558	1.09988313683123	1.25902872167104	0.918325136831226	1.07747072167104	-0.181558	-0.181558	0	-0.474008209677419	1	31	0.292715340200376	1	14
"2005_12_21_1330_ECNM.DAT"	"2005-12-21"	"14:00"	355.583	1	18000	18000	-0.141843	0	0.00801131	130.427	0	7.17263	12.1461	0	2.07092	-0.301063	0	0.34739	0.268721	0	0.0458173	0.283275	-0.211081	-0.00332976	-0.00466999	-584.014	-2.82829	9.54218	375.646	376.473	0	1	46.2114	1.8192	1.82251	-0.1	0	268.954	269.706	56960	0.735255	1006.08	0.0393668	0.0174131	0.000832729	103.649	472.809	0.00113257	21.922	369.16	250.972	-1.02685	-4.96807	0.23966	5.07838	3.56272e-14	-0.0612034	5.07874	10.0715	237.797	258.351	-9999	0.439223	1.7563	-37.8533	-0.0796891	10.7382	0.401431	1	30.6622	13	25	44	71	123	330	-0.140661	1.0084	128.815	1.01726	9.57054	1.12412	-5.90694	1.12412	0.21174	1.12412	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	5	2	3	15	16	4	1.41612	1.86085	0.235626	0.787864	0.00100469	20.9635	0.174138	-0.00590694	0.21174	269.706	21.922	286.317	56960	759.3	166.4	163.7	366.2	-9999	686.8	0	183.1	8.22283	323.707	326.9	248.073	9.7658401764	9.86215238034172	55.8544	2.19880899392	2.20365440905412	0	0	0	0	0	0	0	0	0	0	-0.301063	1.1030133687018	1.27280095083527	0.801950368701802	0.971737950835266	-0.301063	-0.301063	0	-0.544292772727273	1	22	0.278983483723957	1	14
"2005_12_21_1400_ECNM.DAT"	"2005-12-21"	"14:30"	355.604	1	18000	18000	-0.125628	0	0.00727465	120.932	0	7.14152	11.7144	0	1.63521	-0.238141	0	0.34934	0.259199	0	0.0361816	0.145229	0.409651	0.0087425	0.00906416	-526.693	-2.84477	9.53594	375.849	376.751	-0.1	0	51.5055	2.03003	2.03416	-0.1	0	269.048	269.822	56916.4	0.734318	1006.2	0.0394139	0.0167961	0.000928129	115.573	476.925	0.00126393	24.233	361.352	252.215	-1.15729	-4.38815	0.218516	4.54312	-8.64539e-14	-0.0552324	4.54346	9.69449	240.605	255.257	-9999	0.41362	1.55604	-34.0767	-0.0885208	10.3234	0.395704	1	28.4744	12	23	41	65	113	299	-0.124619	1.0081	119.588	1.01619	9.1975	1.11754	-5.47629	1.11754	0.203509	1.11754	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	1	1	5	32	25	0	1.34599	1.54771	0.218397	0.758162	0.000967652	11.4255	0.161853	-0.00547629	0.203509	269.822	24.233	286.883	56916.4	757.4	164.2	166.4	371.2	-9999	693	0	183.1	8.21819	323.911	327.206	255.448	10.0682019272	10.1706015978078	60.7374	2.39389780986	2.39964230832635	0	0	0	0	0	0	0	0	0	0	-0.238141	1.08206494543156	1.20526557663658	0.843923945431565	0.967124576636576	-0.238141	-0.238141	0	-0.521200954545455	1	22	0.25982150518925	1	14
"2005_12_21_1430_ECNM.DAT"	"2005-12-21"	"15:00"	355.625	1	18000	18000	-0.119176	0	0.00751863	122.702	0	7.25096	11.5425	1	1.9853	-0.412925	0	0.355324	0.255496	1	0.0439447	0.509691	-0.442944	0.0324815	-0.00980461	-494.769	-2.36671	9.53461	376.606	377.408	-0.1	0	45.6084	1.80148	1.80473	-0.1	0	269.267	270.23	56879.9	0.732802	1006.08	0.0394989	0.0165561	0.000821864	102.496	491.656	0.00112153	20.847	389.161	250.845	-0.606565	-3.40027	0.150928	3.45685	2.06984e-13	-0.0518919	3.45724	8.28081	234.954	259.917	-9999	0.403275	1.82374	-31.1123	-0.0969551	10.6305	0.412698	1	19.9754	9	16	29	46	79	210	-0.118256	1.00778	121.556	1.01428	9.28325	1.10443	-5.77797	1.10443	0.205486	1.10443	800000099	800000099	800000099	899999999	800000099	800010099	800000199	800000199	89999	89999	89	81	7	4	6	15	18	1	1.17064	2.29259	0.184262	0.667394	0.000868964	18.047	0.164876	-0.00577797	0.205486	270.23	20.847	287.65	56879.9	734.4	157.7	166.9	375.8	-9999	695.7	0	142.1	8.21782	324.595	327.77	245.241	9.6867497349	9.78150068405823	53.8073	2.12532916197	2.12985580662662	0	0	0	1	0	0	0	0	0	0	-0.412925	1.03246920278546	1.05452624043548	0.619544202785459	0.641601240435484	-0.412925	-0.412925	0	-0.444192706896552	1	29	0.276963467570539	1	14
"2005_12_21_1500_ECNM.DAT"	"2005-12-21"	"15:30"	355.646	1	18000	18000	0.029369	1	0.00783748	101.038	0	6.6639	10.0444	0	1.71569	-0.763631	0	0.346322	0.222498	0	0.0380052	0.978519	-0.196059	0.043839	-0.00434301	1.65319	0.00744176	9.52764	377.632	378.419	-0.1	0	42.8883	1.69989	1.70279	-0.1	0	269.589	271.016	56848.9	0.730307	1006.04	0.0396354	0.0144179	0.000772846	96.6629	521.178	0.00105825	18.547	424.515	250.183	0.0964223	-2.01229	0.105696	2.01737	5.0653e-14	0.000173515	2.01737	11.0714	222.253	272.741	-9999	0.200535	1.49147	-4.64406	-0.649539	10.0592	0.685765	1	17.947	8	14	23	35	57	129	0.0291137	1.00877	100.258	1.01296	8.30512	1.08907	-5.21751	1.08907	0.183971	1.08907	800000099	800000099	800000099	899999999	800000099	801011099	800000199	800000199	89999	89999	89	81	0	1	4	38	29	15	1.09332	1.77119	0.118445	0.561467	0.000788812	10.1296	0.136459	-0.00521751	0.183971	271.016	18.547	288.55	56848.9	679.3	144.3	168.7	379.4	-9999	664.1	0	142.1	8.21293	325.522	328.659	240.783	9.5435305182	9.63548708323659	52.5181	2.08157590074	2.08591789716566	0	0	0	0	0	0	0	0	0	0	-0.763631	0.941414665070935	0.810272015534742	0.177783665070935	0.0466410155347416	-0.763631	-0.763631	0	-0.325806664705882	1	17	0.35867843023175	1	14
"2005_12_21_1530_ECNM.DAT"	"2005-12-21"	"16:00"	355.667	1	18000	18000	-0.0310535	1	0.00949109	82.1421	0	5.5078	10.8993	0	2.03113	-0.844966	0	0.317238	0.241574	0	0.0450181	0.742391	-0.383365	0.0312488	-0.00849693	121.963	0.483704	9.51969	378.365	379.094	-0.1	0	37.7549	1.50058	1.50284	-0.1	0	269.843	271.614	56816.5	0.728339	1005.94	0.0397455	0.015654	0.000680343	85.2809	544.682	0.000934102	15.657	459.401	248.78	0.690378	-1.01703	0.0592287	1.23058	6.16971e-14	0.0128117	1.23064	4.11111	193.173	304.125	-9999	0.206485	1.13444	-6.23338	-0.483927	7.53644	0.542966	1	9.17268	4	7	12	19	31	74	-0.0307005	1.0115	81.5687	1.01397	9.39242	1.08384	-4.48946	1.08384	0.208174	1.08384	800000099	800000099	800000099	899999999	800000099	800011099	800000199	800000199	89999	89999	89	81	0	0	1	35	27	8	1.14159	1.02885	0.0984416	0.355693	0.000588591	11.4283	0.111332	-0.00448946	0.208174	271.614	15.657	286.817	56816.5	522.9	109.9	177.4	366.4	-9999	560.5	0	132.5	8.20826	326.241	329.298	233.55	9.282561525	9.36953480831885	48.4361	1.92511701255	1.92883023645252	0	0	0	0	0	0	0	0	0	0	-0.844966	0.864630386061156	0.636758021440696	0.0196643860611561	-0.208207978559304	-0.844966	-0.844966	0	-0.386279763636364	1	11	0.433124610800632	1	14
"2005_12_21_1600_ECNM.DAT"	"2005-12-21"	"16:30"	355.687	1	18000	18000	0.00743707	1	0.00918414	75.4833	0	5.67214	8.0185	0	0.775747	-0.3729	0	0.305824	0.177833	0	0.0172044	0.809523	-0.0968455	0.0205063	-0.00214782	115.875	0.443516	9.50376	378.847	379.553	0	1	36.3761	1.45006	1.45216	0	1	270.198	272.268	56785.6	0.726208	1005.92	0.0398629	0.0115236	0.000655498	82.3644	571.459	0.000902631	14.413	489.095	248.394	0.868279	-0.0567234	0.0127988	0.870138	1.48969e-13	0.0121925	0.870224	4.69563	133.11	356.227	-9999	0.101197	1.16864	-0.798199	-3.77913	9.41364	1.02108	1	7.74023	4	6	10	15	23	50	0.00732998	1.01461	74.7239	1.01576	6.8144	1.08365	-3.73472	1.08365	0.151128	1.08365	800000099	800000099	800000099	899999999	800000099	800011199	800000199	800000199	89999	89999	89	81	4	1	0	49	40	44	0.892358	1.35729	0.0876409	0.34688	0.000542596	1.68304	0.102291	-0.00373472	0.151128	272.268	14.413	285.783	56785.6	525.9	109.5	179.7	365.3	-9999	551.2	0	132.5	8.19546	326.694	329.721	230.234	9.1777949186	9.26280706218732	46.6322	1.85889472538	1.86235665033408	0	0	0	0	0	0	0	0	0	0	-0.3729	0.811415312612417	0.538223235353606	0.438515312612417	0.165323235353606	-0.3729	-0.3729	0	-0.26460252	1	10	0.419928252630314	1	14
"2005_12_21_1630_ECNM.DAT"	"2005-12-21"	"17:00"	355.708	1	18000	18000	-0.00778229	2	0.00325019	64.8481	0	4.15589	3.4808	0	1.21627	-0.227734	0	0.230799	0.0771921	0	0.0269727	-0.0779528	0.209335	-0.0288291	0.00464231	353.465	1.45745	9.48309	378.169	378.94	0.1	0	39.1018	1.55931	1.56175	0.1	0	270.484	272.205	56750.6	0.725898	1005.98	0.0398782	0.00500205	0.000704615	88.5156	568.83	0.00097068	15.561	480.314	249.195	1.58777	0.929247	-0.0104173	1.83936	1.2181e-13	0.0372732	1.83974	4.59897	104.314	30.3251	-9999	0.103542	0.893494	-0.994772	-3.03235	18.6302	0.857664	1	20.4913	9	16	26	38	59	126	-0.0077118	1.00914	64.1953	1.013	2.66666	1.08756	-3.08094	1.08756	0.0591372	1.08756	800000099	800000099	800000099	899999999	800000099	800011099	800000199	800000199	89999	89999	89	81	0	2	0	47	41	12	1.02406	0.682965	0.0799685	0.304028	0.000487593	7.94665	0.0879103	-0.00308094	0.0591372	272.205	15.561	282.783	56750.6	464	96.6	167	349.4	-9999	459.6	0	120.4	8.17836	326.138	329.231	235.54	9.392911228	9.48197457343442	51.0408	2.03541523056	2.03956659547217	0	0	0	0	0	0	0	0	0	0	-0.227734	0.920014106767852	0.774750135964143	0.692280106767853	0.547016135964143	-0.227734	-0.227734	0	-0.470055175	1	8	0.357494546392312	1	14
"2005_12_21_1700_ECNM.DAT"	"2005-12-21"	"17:30"	355.729	1	18000	18000	-0.00690252	1	0.00253006	38.4876	0	2.65798	5.4619	1	1.43259	-0.0746065	0	0.141748	0.121091	1	0.0317607	-0.375254	0.318392	-0.0277086	0.0070588	538.21	2.45968	9.47508	377.517	378.33	0.1	0	43.3021	1.72529	1.72827	0.1	0	270.588	271.902	56737.3	0.726491	1006.06	0.0398432	0.0078467	0.000780304	97.9147	556.333	0.00107407	17.6	458.419	250.328	1.07904	1.35136	-0.009591	1.7284	8.63517e-14	0.0568027	1.72934	4.32076	82.9447	51.3748	-9999	0.0974739	0.708926	-1.39815	-2.1575	7.04655	0.540228	1	23.6046	11	18	30	44	69	147	-0.00683807	1.00942	38.2709	1.01307	4.66941	1.08669	-1.79934	1.08669	0.103521	1.08669	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	81	0	3	0	39	39	9	0.524511	0.835553	0.0577878	0.170009	0.000260329	9.85075	0.0523617	-0.00179934	0.103521	271.902	17.6	278.617	56737.3	330.2	72.74	176.4	333.5	-9999	342	0	120.4	8.17077	325.549	328.717	241.891	9.6377114912	9.73150088914594	53.9347	2.14893103904	2.15355888858007	0	0	0	1	0	0	0	0	0	0	-0.0746065	0.911176452789496	0.750544621526329	0.836569952789495	0.675938121526329	-0.0746065	-0.0746065	0	-0.354982572727273	1	11	0.203951829318465	1	14
"2005_12_21_1730_ECNM.DAT"	"2005-12-21"	"18:00"	355.75	1	18000	18000	-0.00464757	1	0.00193896	26.8661	0	1.89894	4.40375	1	0.732334	-0.000961866	0	0.0954972	0.097608	1	0.016232	-0.317176	0.306821	-0.0171616	0.00680062	273.76	1.36849	9.46865	377.114	377.972	0.1	0	47.3325	1.88514	1.8887	0.1	0	270.502	271.646	56706	0.726731	1006.14	0.0398276	0.006325	0.000852931	106.927	545.966	0.00117365	19.585	439.038	251.326	1.57854	1.53417	-0.0473531	2.20156	-3.39457e-15	0.0289122	2.20175	4.45561	91.07	44.1944	-9999	0.0799698	0.478827	-1.10566	-2.72825	6.10074	0.459457	1	35.1793	16	27	44	65	100	213	-0.00460854	1.00847	26.7464	1.01299	3.76486	1.09077	-1.20878	1.09077	0.0834473	1.09077	800000099	800000099	800000099	899999999	800000099	800011099	800000199	800000199	89999	89999	89	80	0	14	1	25	24	1	0.41282	0.490507	0.0543258	0.104397	0.000146533	3.13255	0.036579	-0.00120878	0.0834473	271.646	19.585	274.517	56706	257	65.21	165.1	317.4	-9999	293.3	0	53	8.16419	325.16	328.397	247.48	9.856534448	9.9546528265023	57.0118	2.27064316568	2.27581071973715	0	2	2	2	0	0	0	0	0	0	-9999	0.949810555282806	0.844464542140481	-9999	-9999	-9999	-0.0929198285714286	1	-0.0929198285714286	1	7	0.186422149713553	1	14
"2005_12_21_1800_ECNM.DAT"	"2005-12-21"	"18:30"	355.771	1	18000	18000	-0.00650228	2	0.00286475	5.2064	0	2.06995	5.0531	1	3.22229	-0.119989	0	0.160518	0.112107	1	0.0714893	1.23932	0.0103741	0.0547189	0.000230157	96.681	0.483034	9.46572	378.405	379.288	0.1	0	47.2923	1.89057	1.89415	-0.8	0	270.481	272.65	56703.9	0.724026	1006.16	0.0399763	0.00726456	0.000852207	107.231	587.634	0.00117704	18.248	480.402	251.358	0.621417	0.388797	-0.00964281	0.733016	-7.88936e-14	0.0102138	0.733087	2.97883	106.185	32.035	-9999	0.0947667	0.514817	-9.49445	-0.317712	1.03034	0.0754155	1	14.857	7	12	20	31	51	123	-0.00639618	1.01659	5.37787	1.01699	4.59954	1.08439	-0.378593	1.08439	0.102045	1.08439	800000099	800000099	800000099	899999999	800000099	801000099	801110199	811110199	89999	89999	89	81	0	2	0	30	9	14	0.776492	0.229067	0.0240752	0.162009	0.000476492	72.2282	0.00738225	-0.000378593	0.102045	272.65	18.248	271.35	56703.9	137.6	43.11	161.8	296.1	-9999	182.3	0	53	8.16068	326.234	329.524	249.756	9.9843207828	10.0850127855496	58.2599	2.32901524037	2.33445221515702	0	0	0	1	0	0	0	0	0	0	-0.119989	0.783999155468515	0.494737136772032	0.664010155468515	0.374748136772032	-0.119989	-0.119989	0	0.08899362	1	5	0.19450963473636	1	14
"2005_12_21_1830_ECNM.DAT"	"2005-12-21"	"19:00"	355.792	1	18000	18000	-0.000929314	1	0.000210307	0.48842	2	0.527139	-0.700775	2	0.536346	-0.000887297	2	0.0300819	-0.0155104	2	0.0118711	-3.12065	0.839251	-0.0771898	0.0185754	87.8481	0.542302	9.50717	376.6	377.649	0	1	58.6895	2.32482	2.33024	0	1	269.309	270.145	56699.3	0.730561	1006.36	0.0396122	-0.00100508	0.00105758	131.851	488.554	0.00144763	26.988	356.703	253.738	1.53222	0.911706	-0.0375193	1.78332	-8.85102e-14	0.00924019	1.78335	2.43327	104.029	30.7747	-9999	0.0356658	0.110544	-5.39504	-0.559124	-0.696971	0.0186265	1	125.781	56	98	161	240	378	831	-0.000920769	1.00928	0.44668	1.01303	-0.649123	1.08711	-0.0169483	1.08711	-0.0143672	1.08711	800000099	800000099	800000099	899999999	800111099	800111099	811110199	811110199	89999	89999	89	81	5	1	3	3	2	0	0.0487566	0.17024	0.00209154	0.146588	0.000343302	44.3243	0.000607557	-1.69483e-05	-0.0143672	270.145	26.988	266.95	56699.3	36.11	14.72	159.8	274.9	-9999	81.6	0	-33.8	8.20276	324.93	328.446	270.225	10.704206745	10.8200265461362	70.0898	2.77641117556	2.78414109601331	0	2	2	2	0	0	0	0	0	0	-9999	0.926559388971694	0.761424773901821	-9999	-9999	-9999	0.1039206825	1	0.1039206825	1	8	0.0722502466100835	1	14
"2005_12_21_1900_ECNM.DAT"	"2005-12-21"	"19:30"	355.812	0	18000	18000	-0.00245772	2	0.00116555	2.52488	2	3.93134	-6.29835	1	2.80024	-0.153483	2	0.312817	-0.139094	1	0.061841	-2.95671	0.105627	-0.0242036	0.00233269	0.872132	0.00551718	9.57958	376.039	377.087	0	1	60.6013	2.37886	2.38453	0	1	267.369	267.793	56718.2	0.737208	1006.36	0.0392543	-0.0090133	0.00109204	134.961	409.332	0.00148131	32.971	274.371	254.01	2.11256	-0.0578411	-0.00225545	2.11335	1.93118e-13	9.10407e-05	2.11335	5.32452	138.83	358.436	-9999	0.0577394	0.559142	-4.42895	-0.681087	-0.40088	0.058942	1	83.7125	37	65	107	159	250	547	-0.00243676	1.0086	2.17764	1.01297	-5.79687	1.08994	-0.204517	1.08994	-0.128019	1.08994	800000099	800000099	800000099	899999999	800100099	801100099	801100199	801100199	89999	89999	89	81	2	2	8	4	11	3	0.564566	0.533782	0.0199355	2.06506	0.00339331	165.403	0.00293522	-0.000204517	-0.128019	267.793	32.971	262.617	56718.2	0	0.548	160.4	262.4	-9999	0	0	-33.8	8.26327	324.369	327.933	276.873	10.8684558039	10.9878770601065	70.7948	2.77900031764	2.78674468199645	0	2	2	2	0	0	0	0	0	0	-9999	0.416377882013167	0.245286671160604	-9999	-9999	-9999	0.2456235675	1	0.2456235675	1	36	0.338583587060898	1	14
"2005_12_21_1930_ECNM.DAT"	"2005-12-21"	"20:00"	355.833	0	18000	18000	-0.015012	1	0.00260677	-35.1114	0	5.0815	12.5155	0	1.98497	0.776116	0	0.281639	0.276424	0	0.0438412	0.140788	-0.43225	-0.0512292	-0.00954692	-148.677	-0.855799	9.54913	374.853	375.759	0	1	54.9657	2.15769	2.16235	0	1	268.02	267.905	56740.6	0.737252	1006.25	0.0392552	0.0179122	0.000990481	122.461	412.828	0.00134348	29.664	290.367	252.882	2.24694	-1.41193	0.0457344	2.65408	4.56988e-14	-0.0155697	2.65413	7.1749	165.464	327.845	-9999	0.142696	0.684418	4.80859	0.627315	-2.80544	-0.331679	1	64.022	28	63	139	281	684	3796	-0.0147096	1.02056	-33.1921	1.04201	9.61809	1.34415	1.75536	1.34415	0.21243	1.34415	800000099	800000099	800000099	899999999	800100099	800100099	800100199	800100199	89999	89999	89	80	22	6	15	0	0	1	0.657329	0.682914	0.0285924	1.98545	0.00332395	74.851	-0.0447419	0.00175536	0.21243	267.905	29.664	261.283	56740.6	0	3.148	180.7	263.7	-9999	0	0	-38.6	8.22716	322.959	326.376	266.724	10.4703039648	10.5810912060062	61.4365	2.4117020948	2.41753246290504	0	0	2	2	0	0	0	0	0	0	-9999	0.40593863766672	0.273106430213129	-9999	-9999	-9999	0.257344633243243	1	0.257344633243243	1	37	0.341842063099303	1	14
"2005_12_21_2000_ECNM.DAT"	"2005-12-21"	"20:30"	355.854	0	18000	18000	-0.00475653	2	0.000764262	-6.155	0	2.0675	1.74904	0	1.05042	0.0641269	0	0.124564	0.0386529	0	0.0232137	0.775159	-0.268587	0.0248264	-0.00593562	-182.054	-0.979484	9.54316	375.429	376.308	0	1	51.344	2.01988	2.02397	0	1	268.442	268.523	56748.7	0.735699	1006.18	0.0393401	0.00250471	0.000925219	114.656	432.6	0.00125761	26.504	317.944	252.124	1.96218	-1.65909	0.0545884	2.57009	-1.05507e-14	-0.0190769	2.57016	4.31391	174.684	319.773	-9999	0.0804072	0.361489	4.90828	0.614574	-3.51907	-0.103409	1	137.374	61	138	311	647	1633	9877	-0.0046627	1.02012	-5.84099	1.04114	1.35924	1.33711	0.258107	1.33711	0.0300385	1.33711	800000099	800000099	800000099	899999999	800000099	810100099	800100199	811100199	89999	89999	89	80	5	2	3	10	7	19	0.27821	0.435062	0.00970544	1.57781	0.00278092	84.4761	-0.00789062	0.000258107	0.0300385	268.523	26.504	261.85	56748.7	0	2.307	204.6	266.7	-9999	0	0	-26.5	8.2218	323.446	326.799	260.765	10.2585211765	10.3648492015251	59.382	2.3360938182	2.34156393122465	0	0	0	0	0	0	0	0	0	0	0.0641269	0.395165211507056	0.261758510906648	0.459292111507056	0.325885410906648	0.0641269	0.0641269	0	0.209086865483871	1	31	0.254450349143974	1	14
"2005_12_21_2030_ECNM.DAT"	"2005-12-21"	"21:00"	355.875	0	18000	18000	-0.0121073	1	0.000861596	-14.0225	0	0.822599	2.68592	0	0.367429	0.0299891	0	0.0427942	0.0592687	0	0.00810789	-1.99351	0.934628	-0.0259398	0.020624	-12.2148	-0.0813357	9.58373	374.83	375.931	0	1	63.8162	2.49592	2.50217	0	1	266.937	266.943	56745.1	0.739873	1006.42	0.0391111	0.00384061	0.00114997	141.669	383.647	0.00155428	36.927	241.978	254.577	2.90662	-1.376	0.0567614	3.21637	2.71063e-14	-0.00127453	3.21637	5.50147	160.077	334.649	-9999	0.127922	0.245385	8.67544	0.347706	-5.22076	-0.147212	1	84.1901	37	83	184	373	911	5107	-0.0119202	1.0157	-13.4676	1.03252	2.27555	1.26705	0.53973	1.26705	0.0502134	1.26705	800000099	800000099	800000099	899999999	800000099	800000099	800000199	801100199	89999	89999	89	80	7	4	0	6	8	27	0.29115	0.178954	0.0206664	0.248133	0.000382468	13.0514	-0.0180865	0.00053973	0.0502134	266.943	36.927	262.283	56745.1	0	1.864	199.5	267.2	-9999	0	0	-21.7	8.26188	323.131	326.752	283.344	11.0818955184	11.2060801275443	74.8413	2.92712556843	2.93571878595008	0	0	0	0	0	0	0	0	0	0	0.0299891	0.417255631241324	0.313869637291239	0.447244731241324	0.343858737291239	0.0299891	0.0299891	0	0.180992091489362	1	47	0.222158002983526	1	14
"2005_12_21_2100_ECNM.DAT"	"2005-12-21"	"21:30"	355.896	0	18000	18000	-0.0135896	1	0.00120218	-19.0197	0	1.39535	3.9261	0	0.478811	0.0756521	0	0.0729199	0.0866232	0	0.0105642	-0.186834	-0.411936	-0.00604736	-0.00908872	77.1613	0.470816	9.58563	374.691	375.652	0	1	58.4887	2.28625	2.29149	0	1	266.824	266.795	56746	0.740354	1006.3	0.0390888	0.00561318	0.00105397	129.771	379.324	0.0014236	34.211	249.554	253.553	3.80286	-0.802875	0.0368561	3.88685	6.57039e-15	0.00804969	3.88686	6.15929	146.703	348.066	-9999	0.135483	0.45768	7.5983	0.396997	-4.84443	-0.188431	1	103.502	46	103	229	470	1162	6708	-0.0133426	1.01851	-18.159	1.03824	3.18405	1.3099	0.733202	1.3099	0.0702511	1.3099	800000099	800000099	800000099	899999999	800000099	800001099	800100199	801100199	89999	89999	89	80	5	3	3	2	3	8	0.450232	0.436151	0.0289783	0.449298	0.000632533	11.6112	-0.0243739	0.000733202	0.0702511	266.795	34.211	262.05	56746	0	1.894	174.5	263	-9999	0	0	-19.3	8.25887	322.83	326.34	275.159	10.7556351192	10.872576585762	65.474	2.5593000912	2.56586691462862	0	0	0	0	0	0	0	0	0	0	0.0756521	0.409777496961629	0.34739302595945	0.485429596961629	0.42304512595945	0.0756521	0.0756521	0	0.18149163125	1	48	0.220813345066321	1	14
